MinC,case,fgc,med,rat,rec,rem,work
1,1,33,6,0.061610940510023075,0,33,405753
1,1,30,0,0.06116843731522631,0,30,404634
1,1,32,6,0.06281256556485915,0,32,406243
1,1,33,6,0.06231665681206966,0,33,406251
1,1,31,6,0.06088233611169391,0,31,404144
