MinC,case,fgc,med,rat,rec,rem,work
1,1,1036,12,0.268002952570052,2,1036,1987394
1,1,1030,8,0.26722475581215704,2,1030,1982134
1,1,1072,8,0.2745966442172161,2,1072,2005540
1,1,1037,12,0.2758516772238212,2,1037,2003679
1,1,1070,12,0.266459910469226,2,1070,1995106
1,1,1053,12,0.267943824875212,2,1053,1995638
1,1,1054,12,0.27387566780916633,2,1054,2015745
1,1,1038,8,0.2630533923084405,2,1038,1998020
1,1,1049,12,0.2670588167976059,2,1049,1992275
1,1,1036,4,0.2666487376237152,2,1036,2004175
